appname,fancyname,company,purchases,ads,sharesinfo,shareslocation,unrestrictedinternet,usersinteract,game,age_rating,Parentalguidance,Downloads,categorygame,low_price_item,top_price_item,price,paidapp,rating,numberreviews,cleaned_numberReviews,Released,Last Updated,CompanyIsExperienced
com.leagueofgeeks.armello,Armello,league of geeks,1.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,100000.0,board,1.19,29.99,free,0.0,4.6,"16,707",16707,"Sep 23, 2018","Sep 24, 2018",False
com.crossfield.hanafuda,Hanafuda free,cross field inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,board,2.09,32.99,free,0.0,4.1,"12,317",12317,"Feb 27, 2017","Oct 20, 2020",True
com.flaregames.nonstop.action.rpg,Nonstop Knight 2,flaregames,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,role playing,1.09,109.99,free,0.0,4.4,"28,112",28112,"Jun 12, 2019","Nov 16, 2020",True
com.YovoGames.trainRepair,Mechanic : repair of trains,yovogames,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,,,free,0.0,3.9,"1,388",1388,"Jun 10, 2017","Aug 30, 2020",True
com.budgestudios.ThomasAndFriendsGoGoThomas,Thomas & Friends: Go Go Thomas,budge studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,1.99,21.99,free,0.0,4.2,"192,724",192724,"Feb 24, 2015","Jul 22, 2020",True
com.doublejump.heliumproject,Cosmic Showdown,doublejump,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,strategy,0.79,114.99,free,0.0,4.2,"2,357",2357,"Nov 14, 2018","Jun 08, 2019",True
com.doudoudog.topscorer2,Top Scorer 2,appmeisters,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,sports,0.99,11.99,free,0.0,3.8,"9,937",9937,"Sep 30, 2017","Jun 10, 2019",True
com.LostCityHiddenObjectAdventureGamesFree.SeekAndFindMysteryGame,Lost City Hidden Object Adventure Games Free,hudio hidden objects studio,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,,,free,0.0,4.2,"13,512",13512,"Sep 15, 2017","Nov 01, 2019",False
com.scopely.minigolf.free,Mini Golf MatchUp?,scopely,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,5000000.0,arcade,0.72,72.62,free,0.0,3.9,"210,57",21057,"Jan 10, 2013","Jan 16, 2019",True
com.prineside.tdi2,Infinitode 2 - Infinite Tower Defense,prineside,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,strategy,2.09,26.99,free,0.0,4.9,"22,573",22573,"May 29, 2019","Jun 02, 2020",True
jp.co.ponos.yasumimasu,Day Off,ponos corporation,0.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,casual,,,free,0.0,4.3,"13,847",13847,"Dec 12, 2017","Mar 30, 2020",True
com.prettyteengames.royal.princess.island.run,Royal Princess Island Run,pretty teen games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,arcade,0.99,3.99,free,0.0,3.6,"8,979",8979,"Jan 12, 2018","Nov 09, 2020",True
com.panda.catchtoy,Claw Toys- 1st Real Claw Machine Game,"mai guang shang yu technology co., ltd.",1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,arcade,2.89,214.99,free,0.0,3.8,"22,526",22526,"Feb 21, 2019","Nov 27, 2020",False
com.gameinsight.ffandroid,Frozen Flowers,game insight,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,0.99,99.99,free,0.0,4.4,"16,156",16156,"Apr 1, 2019","Aug 21, 2020",True
com.hihuc.PenaltyShootoutEuro2016,Best Penalty 2019,hihuc.com,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,sports,,,free,0.0,4.0,"11,367",11367,"May 19, 2016","Mar 24, 2020",False
com.pikpok.dc.play,Doomsday Clicker,pikpok,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,0.99,54.99,free,0.0,4.4,"118,932",118932,"Mar 22, 2016","Oct 18, 2020",True
com.sq.dragonsworld,Dragons World,social quantum ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,simulation,0.72,104.99,free,0.0,4.3,"386,912",386912,"Dec 16, 2013","Nov 03, 2017",True
com.craftgames.worldcrft,WorldCraft: 3D Build & Craft,"playlabs, llc",1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,adventure,1.03,55.50,free,0.0,4.0,"598,663",598663,"Nov 19, 2014","Oct 01, 2020",False
com.nubee.valkyriecrusade,Valkyrie Crusade <U+3010>Anime-Style TCG x Builder Game<U+3011>,mynet inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,card,1.09,89.99,free,0.0,4.1,"79,842",79842,"Feb 26, 2013","Aug 06, 2020",True
org.petero.droidfish,DroidFish Chess,peter ?sterlund,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,board,,,free,0.0,4.7,"13,878",13878,"Jul 11, 2010","Oct 03, 2020",False
com.im30.ROE.gp,Rise of Empires: Ice and Fire,long tech network limited,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,strategy,0.99,184.99,free,0.0,4.7,"82,202",82202,"Aug 1, 2018","Nov 16, 2020",True
net.androgames.yams,Yatzy (No Ads),pixelprose sarl,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,casual,0.69,1.99,free,0.0,4.2,"4,758",4758,"Feb 5, 2010","Aug 03, 2018",False
com.tellmewow.senior.attention,Train your Brain - Attention Games,senior games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,2.49,2.49,free,0.0,4.5,"25,417",25417,"Nov 2, 2018","Jul 23, 2020",True
com.police.mafia.crime.vice,Miami Police Crime Vice Simulator,wallace lieakote,0.0,1.0,0.0,0.0,0.0,0.0,1,18+,0.0,1000000.0,simulation,,,free,0.0,3.7,"9,706",9706,"Sep 20, 2018","Feb 20, 2020",False
com.ns.superhero.battleground,Superheroes Battleground,naxeex studio,1.0,1.0,0.0,0.0,0.0,0.0,1,18+,0.0,1000000.0,simulation,0.59,5.49,free,0.0,3.6,"6,225",6225,"Mar 27, 2018","Sep 23, 2020",True
idle.magic.tycoon.tap.game,Idle Magic Clicker - A Wizard Tap Game (No IAP),fair idle games by ren? m?ller,0.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000.0,simulation,,,free,0.0,4.5,"5,874",5874,"May 24, 2019","Sep 24, 2020",False
com.tutapp.idlezombies,Idle Zombies,lion studios,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,arcade,0.99,104.99,free,0.0,4.3,"45,378",45378,"Jul 22, 2018","Nov 24, 2020",True
com.cbn.ropehero.flyinghero.spider.game,Amazing Rope Hero 2019,rope hero games,0.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,1000000.0,action,,,free,0.0,3.5,"2,866",2866,"Dec 13, 2018","Oct 18, 2019",False
com.mobigrow.thebirdcage,The Birdcage,mobigrow,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,2.29,5.49,free,0.0,4.1,"10,976",10976,"Oct 8, 2018","Mar 13, 2019",True
mobi.nullkm.logoquiz,Cars Logos Quiz HD,0km apps,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,trivia,,,free,0.0,4.5,"45,448",45448,"Aug 30, 2014","Nov 27, 2020",False
tank.battle.droid.stars.tankgames.games.masters.casual,"Tank Heroes - Tank Games,Tank Battle Now",up studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,arcade,2.09,109.99,free,0.0,4.3,"44,745",44745,"Mar 22, 2019","Sep 07, 2020",False
com.leo.mygame.spaceship,X-Wing Flight,blue wave,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,,,free,0.0,4.4,"28,208",28208,"Jan 15, 2015","Jun 10, 2020",False
com.playstation.petsapp,PS Vita Pets: Puppy Parlour,playstation mobile inc.,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,casual,,,free,0.0,4.6,"204,253",204253,"Apr 15, 2014","Apr 09, 2014",True
com.cedar.tropical.forest.match3.story,Tropical Forest: Match 3 Story,d.g. cedartree project ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.19,144.99,free,0.0,4.5,"58,864",58864,"Apr 19, 2018","Nov 27, 2020",False
com.onetongames.bmho,Bigfoot Monster Hunter Online,onetongames,0.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,simulation,,,free,0.0,3.3,"15,045",15045,"Dec 5, 2018","Nov 04, 2020",False
com.spungegames.spungeracers,Rev Heads Rally,spunge games pty ltd,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,racing,1.19,5.99,free,0.0,3.7,"2,631",2631,"Nov 19, 2018","Nov 05, 2020",True
com.cardgames.classic.solitaire,Solitaire,smoote  mobile,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,card,,,free,0.0,4.5,"24,779",24779,"Sep 12, 2018","Jun 29, 2020",True
air.com.turner.boomerangmakeandrace,Boomerang Make and Race - Scooby-Doo Racing Game,cartoon network emea,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,racing,,,free,0.0,4.3,"325,766",325766,"Nov 5, 2015","Nov 05, 2020",False
com.herogame.gplay.magicminecraft.mmorpg,Utopia: Origin - Play in Your Way,"hk hero entertainment co.,limited",1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,adventure,1.09,104.99,free,0.0,3.8,"55,52",5552,"Jan 7, 2019","Oct 29, 2020",False
com.sinyee.babybus.cosmetology,Little Panda's Pet Salon,babybus,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,educational,1.09,1.09,free,0.0,4.0,"14,142",14142,"Mar 6, 2019","Sep 25, 2020",True
com.boomhits.parkinghighway,Park It!,boomhits,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,2.29,2.29,free,0.0,3.8,"9,275",9275,"May 10, 2019","Jul 20, 2020",False
com.tinyco.familyguy,Family Guy The Quest for Stuff,"jam city, inc.",1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,adventure,2.09,114.99,free,0.0,3.9,"1,000,663",1000663,"Apr 9, 2014","Nov 26, 2020",True
com.tutotoons.app.kikififipetbeautysalon.free,Kiki & Fifi Pet Beauty Salon - Haircut & Makeup,tutotoons,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,role playing,0.99,4.99,free,0.0,4.0,"15,026",15026,"Jun 15, 2017","Nov 05, 2020",True
com.BloompixStudios.HouseOfTerrorVRFree,House of Terror VR 360 Cardboard horror game,lakento,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,adventure,2.99,2.99,free,0.0,3.6,"24,313",24313,"Apr 18, 2015","Mar 16, 2020",False
com.simplemachine.calculator2,Calculator 2: The Game,simple machine,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,3.19,3.19,free,0.0,3.8,"2,327",2327,"Apr 9, 2019","Jun 27, 2019",True
com.milliongamesnew.sharksimulator2019,Shark Simulator 2019,million games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,action,1.99,149.99,free,0.0,3.3,"2,967",2967,"Jan 17, 2019","Mar 27, 2020",True
air.com.escape.house.scary.game,Escape Haunted House of Fear Escape the Room Game,dva apps,0.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,puzzle,,,free,0.0,3.3,"30,837",30837,"Apr 27, 2015","Mar 11, 2020",False
com.hambastudio.linecolor,Line Color 3D,tastypill,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,casual,3.19,6.49,free,0.0,4.0,"51,925",51925,"Jun 20, 2019","Nov 16, 2020",True
com.elex.paper.lovegp,Mr Love: Queen's Choice,elex,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,role playing,1.09,109.99,free,0.0,4.6,"23,433",23433,"May 20, 2019","Nov 01, 2020",True
com.wb.goog.dc.legends,DC Legends: Battle for Justice,warner bros. international enterprises,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,role playing,0.99,114.99,free,0.0,4.3,"401,101",401101,"Nov 2, 2016","Oct 26, 2020",True
com.mationmedia.skateboardgame,Skateboard Free,polyester studio,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,,,free,0.0,3.6,"115,277",115277,"Apr 19, 2013","Jul 03, 2018",False
com.honeyponey.colorizer,Colorizer!!,dual cat,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,arcade,3.59,3.59,free,0.0,4.1,"1,303",1303,"Apr 3, 2019","Oct 01, 2020",True
com.nianticlabs.hpwu.prod,Harry Potter:  Wizards Unite,"niantic, inc.",1.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,5000000.0,adventure,1.09,109.99,free,0.0,3.9,"268,773",268773,"Jun 20, 2019","Sep 29, 2020",True
com.heatherglade.bos,Idle Investor,heatherglade publishing,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,0.99,119.99,free,0.0,4.1,"6,725",6725,"Jun 30, 2018","Oct 01, 2020",False
com.queensgame.solitaire.journey,Solitaire Journey,queens solitaire games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,card,0.99,49.99,free,0.0,4.6,"12,562",12562,"Aug 14, 2017","Feb 15, 2020",True
com.fincon.hh2,Hello Hero: Epic Battle,fincon,1.0,1.0,0.0,0.0,0.0,1.0,1,16+,0.0,500000.0,role playing,1.09,99.99,free,0.0,4.3,"15,025",15025,"Oct 31, 2018","Jun 26, 2020",False
com.appsify.ajrbe.lifesimulator2,Life Simulator 2,playdrop,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,1.09,21.99,free,0.0,3.6,"1,308",1308,"Dec 20, 2017","Jul 02, 2019",True
com.NoxfallStudios.Bunny.Pancake.Kitty.Milkshake.Restaurant,Bunny Pancake Kitty Milkshake - Kawaii Cute Games,noxfall studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,0.99,4.99,free,0.0,4.4,"7,769",7769,"Aug 1, 2018","Nov 10, 2020",True
com.cardgame.tripeaks.fishdom,TriPeaks Solitaire,solitaire fun,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,card,,,free,0.0,4.8,"9,696",9696,"Mar 1, 2018","Jun 29, 2020",True
com.i6.PoliceFlyCar,Flying Police Car Simulator,i6 games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,,,free,0.0,3.7,"7,357",7357,"Oct 13, 2016","Jun 02, 2020",True
com.candy.world.crush.jam.free,Sweet Candy Forest,yunbu game studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,casual,1.09,104.99,free,0.0,4.4,"54,675",54675,"Jul 15, 2017","Sep 16, 2020",True
com.Stellar.StackFall,Stack Fall,voodoo,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,3.59,3.59,free,0.0,4.3,"20,913",20913,"Apr 2, 2019","Sep 25, 2020",True
com.ovilex.shipsim2019,Ship Sim 2019,ovidiu pop,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,3.19,42.99,free,0.0,3.7,"9,183",9183,"Feb 2, 2019","Sep 07, 2020",True
fr.two4tea.petitbac,Fight List 2 - Categories Game,two4tea,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000.0,trivia,0.99,99.99,free,0.0,3.2,"2,514",2514,"Apr 11, 2018","Nov 12, 2020",False
com.gta.truck.driver.city.crush,Truck Driver City Crush,naxeex studio,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,action,0.59,119.99,free,0.0,4.0,"44,758",44758,"Jun 17, 2015","Oct 28, 2020",True
com.relaxingbraintraining.cookiejellymatch,Cookie Jelly Match,playdox games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.19,11.99,free,0.0,4.1,"3,563",3563,"Oct 9, 2018","Nov 03, 2020",True
com.tinydragonadventuregames.build.minecraft.create.cube.mine.craft.exploration.pocket.lite.skyscraper.block.world.terraria,City Build Craft: Exploration of Big City Games,"tiny dragon adventure games: craft, sport & rpg",1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,simulation,1.29,5.49,free,0.0,3.9,"25,457",25457,"Aug 18, 2016","Sep 02, 2020",True
com.LoopGames.Blast,Puzzle Blast,loop games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,,,free,0.0,4.7,"5,043",5043,"Jun 6, 2018","Nov 21, 2020",True
com.epicstory.ben10,Ben 10 Heroes,epic story interactive,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,action,2.29,15.99,free,0.0,4.0,"10,82",1082,"May 16, 2019","Apr 10, 2020",True
com.game.last_spring.wwwn,Forbidden Valley - Text Adventure,last spring,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,500000.0,adventure,0.59,5.49,free,0.0,4.7,"31,225",31225,"Mar 17, 2018","Sep 11, 2020",False
com.nex.xquestarpg1,Arcane Quest Legends - Offline RPG,nex game studios,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,role playing,0.99,12.99,free,0.0,4.1,"10,138",10138,"Dec 18, 2018","Feb 16, 2020",True
com.deemedyainc.duels,"Duels: PvP of magic, might, blood, fire and honor",deemedya inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,action,3.19,104.99,free,0.0,4.1,"6,636",6636,"Sep 17, 2019","Aug 26, 2020",True
jewel.block.puzzle.tetris,Block Puzzle,fun games free,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,,,free,0.0,4.4,"4,709",4709,"Mar 6, 2019","Sep 03, 2020",True
com.emulator.box.aio,EmuBox - Fast Retro Emulator,emubox jsc,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,arcade,,,free,0.0,3.8,"11,75",1175,"May 19, 2017","Aug 05, 2018",False
com.asg.etgt4,Escape The Ghost Town 4,a-s-g,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,500000.0,adventure,0.59,0.59,free,0.0,4.3,"6,171",6171,"Feb 18, 2017","Mar 09, 2017",True
com.b2a.newmathpuzzles,New Math Puzzles  for Geniuses 2019,b2a apps,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,,,0.89,1.0,3.9,"1,879",1879,"Feb 12, 2018","Nov 09, 2019",False
com.dreamotion.roadtovalor,Road to Valor: World War II,dreamotion inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,strategy,1.09,109.99,free,0.0,4.4,"27,941",27941,"Jan 23, 2019","Oct 19, 2020",False
com.vg.airportpilot.car.transporter.plane,Airplane Pilot Car Transporter,vital games production,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,simulation,3.09,30.99,free,0.0,4.2,"194,487",194487,"Oct 8, 2015","Nov 21, 2020",False
net.kairosoft.android.snsdev_en,Social Dev Story,"kairosoft co.,ltd",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,0.99,64.99,free,0.0,4.2,"3,378",3378,"Apr 22, 2019","Feb 21, 2020",True
com.FunGame3D.Battleships,Sky Battleship - Total War of Ships,fungame3d,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000.0,strategy,0.89,104.99,free,0.0,4.2,"3,002",3002,"Sep 19, 2020","Nov 04, 2020",False
com.pixelcubestudios.android.cookiecollector2,Cookies Inc. - Idle Tycoon,pixelcube studios inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.80,80.89,free,0.0,4.5,"39,729",39729,"Dec 5, 2014","Nov 23, 2020",True
com.nosixfive.verto,Cosmo Run,no six five,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,arcade,1.09,10.99,free,0.0,3.6,"4,263",4263,"Jul 31, 2015","Oct 15, 2019",True
com.tutotoons.app.kikififihalloweensalon.free,Kiki & Fifi Halloween Salon - Scary Pet Makeover,tutotoons,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,educational,1.99,4.99,free,0.0,4.4,"3,503",3503,"Oct 25, 2017","Nov 06, 2020",True
net.isitlove.blueswan,Is it Love? Blue Swan Hospital - Choose your story,1492 studio,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,role playing,1.99,49.99,free,0.0,3.7,"5,269",5269,"Jan 7, 2019","Oct 28, 2020",True
com.mizo.car.tycoon.game,Car Tycoon 2018 ? Car Mechanic Game,mizo studio inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,simulation,5.49,26.99,free,0.0,2.8,"1,396",1396,"Nov 11, 2018","Aug 27, 2020",True
com.gamespire.warships,Warships Universe: Naval Battle,gamespire ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,action,1.09,49.99,free,0.0,4.2,"7,759",7759,"Nov 6, 2018","Mar 07, 2019",True
com.nitrome.beneaththelighthouse,Beneath The Lighthouse,nitrome,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,action,5.02,5.02,free,0.0,4.3,"8,536",8536,"Oct 29, 2015","Jan 20, 2016",True
com.tltgames.galaxyclicker2,Galaxy Clicker,tltgames,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,100000.0,role playing,0.99,109.99,free,0.0,4.1,"3,212",3212,"Dec 14, 2016","Oct 12, 2018",True
com.pregnantcatemma.virtualpet,Pregnant Talking Cat Emma,digitaleagle,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,5000000.0,casual,1.99,49.99,free,0.0,4.0,"80,105",80105,"Dec 28, 2017","Nov 20, 2020",True
com.azurgames.stackball,Stack Ball - Blast through platforms,casual azur games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,arcade,1.49,2.89,free,0.0,4.1,"392,877",392877,"Mar 21, 2019","Nov 27, 2020",True
com.gamtropy.desertopia,DESERTOPIA,"gamtropy co., ltd.",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,0.99,99.99,free,0.0,4.0,"1,633",1633,"Nov 15, 2017","Nov 05, 2020",False
com.funplus.familyfarmtango,Family Barn Tango,century game (diandian interactive),1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,1.09,109.99,free,0.0,3.9,"83,058",83058,"Oct 13, 2013","Nov 25, 2020",True
com.bladewings.poppace,Blade & Wings: 3D Fantasy Anime of Fate & Legends,poppace,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,role playing,0.99,109.99,free,0.0,4.7,"178,239",178239,"Apr 14, 2018","Jan 09, 2020",False
crazygames.games.hr,Doctor Dash : Hospital Game,happy mobile game,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.89,23.99,free,0.0,4.0,"18,621",18621,"Dec 15, 2017","Jun 20, 2020",True
com.platonicgames.kawaiikitchen,Kawaii Kitchen,platonic games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,0.99,39.99,free,0.0,4.7,"118,586",118586,"Apr 2, 2019","Oct 04, 2019",True
com.gravity.rider.balance.run.bike,Gravity Rider: Extreme Balance Space Bike Racing,vivid games s.a.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,racing,0.99,114.99,free,0.0,4.3,"44,393",44393,"Aug 12, 2018","Sep 03, 2020",True
com.knights.bikesstunt.motomaster,Bike Stunt Race Master 3d Racing - New Free Games,the knights pvt ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,simulation,1.09,84.99,free,0.0,4.0,"49,827",49827,"Oct 15, 2017","Nov 21, 2020",True
com.choiceofgames.versus1,VERSUS: The Lost Ones,choice of games llc,1.0,0.0,0.0,0.0,0.0,0.0,1,18+,0.0,10000.0,role playing,1.09,1.09,4.29,1.0,4.7,"1,457",1457,"Aug 20, 2015","Jul 05, 2019",True
pool.snooker.pool,Snooker,kwong games lab,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,,,free,0.0,4.3,"85,485",85485,"Sep 5, 2016","Oct 29, 2019",False
com.tabtale.candyblash,Candy Makeup Beauty Game - Sweet Salon Makeover,tabtale,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,casual,0.80,4.00,free,0.0,4.1,"116,057",116057,"Aug 23, 2016","Aug 19, 2020",True
com.sunborn.girlsfrontline.en,Girls' Frontline,sunborn games,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,500000.0,strategy,1.09,104.99,free,0.0,4.1,"10,398",10398,"Apr 27, 2018","Sep 22, 2020",False
com.buildingcraftinggames.fun.kid.games.boys.block.craft.minecraft.story.mode.lego.create.build.marvel.hero.dc.legends.mcpe.mod,Boys Craft - Creative Game,crafting and building games for girls adventure,0.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,5000000.0,adventure,,,free,0.0,3.9,"18,532",18532,"Jan 20, 2017","Jul 03, 2020",True
com.wordscapes.word.cookies.puzzle.wordbrain.collect,Word Cross Puzzle: Best Free Offline Word Games,fantasy word games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,word,0.99,104.99,free,0.0,4.6,"35,454",35454,"Jul 5, 2018","Sep 22, 2020",True
com.trophygames.futuball,Futuball - Future Soccer Manager Game,trophy games - football manager game makers,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000.0,sports,0.89,94.99,free,0.0,4.5,"1,427",1427,"May 1, 2019","Oct 13, 2020",True
com.appbond.the100roomviii,Can you escape the 100 room  VIII,hkappbond,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,adventure,0.99,13.99,free,0.0,4.4,"41,181",41181,"Nov 14, 2018","Jan 07, 2020",True
com.coldapp.at50rooms3,Escape game: 50 rooms 3,buscoldapp,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,0.99,4.89,free,0.0,4.4,"49,008",49008,"Dec 15, 2017","Jan 17, 2020",True
com.radpirates.ballpaint,Ball Paint,radpirates,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,sports,2.79,2.79,free,0.0,3.7,"16,742",16742,"Jul 9, 2019","Sep 24, 2020",False
ru.overmobile.tower,Pocket Tower: Building Game & Megapolis Kings,overmobile,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.59,43.99,free,0.0,4.5,"64,99",6499,"Feb 15, 2018","Nov 25, 2020",True
